Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Paris 1,HYROX PRO - Overall,Men,1,1,"Casano, Anthony",FRA,25-29,01:00:20
2025 Paris 1,HYROX PRO - Overall,Men,2,1,"Avenel, Maxime",FRA,30-34,01:00:38
2025 Paris 1,HYROX PRO - Overall,Men,3,2,"Garel, Quentin",FRA,25-29,01:01:07
2025 Paris 1,HYROX PRO - Overall,Men,4,2,"MOUFLARD, Thomas",FRA,30-34,01:01:18
2025 Paris 1,HYROX PRO - Overall,Men,5,3,"Delattre, Thomas",FRA,30-34,01:01:59
2025 Paris 1,HYROX PRO - Overall,Men,6,4,"Idjerouidene, Issam",FRA,30-34,01:02:00
2025 Paris 1,HYROX PRO - Overall,Men,7,1,"Maizzou, Achraf",FRA,35-39,01:02:01
2025 Paris 1,HYROX PRO - Overall,Men,8,2,"Khampasath, Cédric",FRA,35-39,01:02:20
2025 Paris 1,HYROX PRO - Overall,Men,9,3,"Choisy, Emeric",FRA,35-39,01:02:24
2025 Paris 1,HYROX PRO - Overall,Men,10,1,"Escrivant, Gaëtan",FRA,16-24,01:02:37
2025 Paris 1,HYROX PRO - Overall,Men,11,5,"Kozioł, Kamil",POL,30-34,01:02:53
2025 Paris 1,HYROX PRO - Overall,Men,12,2,"Kelloway, Josh",GBR,16-24,01:02:55
2025 Paris 1,HYROX PRO - Overall,Men,13,6,"Briggs, Tim",GBR,30-34,01:03:34
2025 Paris 1,HYROX PRO - Overall,Men,14,4,"Rezzonico, Benjamin",FRA,35-39,01:03:46
2025 Paris 1,HYROX PRO - Overall,Men,15,7,"Vercouter, Félix",BEL,30-34,01:03:52
2025 Paris 1,HYROX PRO - Overall,Men,16,8,"Boistaud, Julien",FRA,30-34,01:03:55
2025 Paris 1,HYROX PRO - Overall,Men,17,3,"Kinget, Niels",BEL,16-24,01:04:04
2025 Paris 1,HYROX PRO - Overall,Men,18,9,"Ruiz, Pierre",FRA,30-34,01:04:10
2025 Paris 1,HYROX PRO - Overall,Men,19,10,"Déré, Alex",FRA,30-34,01:04:10
2025 Paris 1,HYROX PRO - Overall,Men,20,4,"Morel, Baptiste",FRA,16-24,01:04:12
2025 Paris 1,HYROX PRO - Overall,Men,21,11,"Lagardère, Yann",FRA,30-34,01:04:25
2025 Paris 1,HYROX PRO - Overall,Men,22,1,"Barreaud, Sebastien",FRA,45-49,01:04:28
2025 Paris 1,HYROX PRO - Overall,Men,23,1,"Heerden, Christoff",RSA,40-44,01:04:33
2025 Paris 1,HYROX PRO - Overall,Men,24,2,"Fernandez, Olivier",FRA,45-49,01:04:47
2025 Paris 1,HYROX PRO - Overall,Men,25,12,"Kehler, Jonas",GER,30-34,01:04:48
2025 Paris 1,HYROX PRO - Overall,Men,26,3,"Terre, Zachary",FRA,25-29,01:04:48
