Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 New York,HYROX PRO - Overall,Men,1,1,"Scott, Dylan",USA,25-29,00:53:27
2025 New York,HYROX PRO - Overall,Men,2,2,"Puaud Canard, Clément",FRA,25-29,00:57:12
2025 New York,HYROX PRO - Overall,Men,3,1,"Galloway, Evan",GBR,30-34,00:57:44
2025 New York,HYROX PRO - Overall,Men,4,3,"Schadegg, Rylan",USA,25-29,00:57:45
2025 New York,HYROX PRO - Overall,Men,5,2,"Persegol, Robin",FRA,30-34,00:58:03
2025 New York,HYROX PRO - Overall,Men,6,1,"Newby, Jarrett",USA,35-39,00:58:16
2025 New York,HYROX PRO - Overall,Men,7,4,"Driscoll, Jack",USA,25-29,00:58:17
2025 New York,HYROX PRO - Overall,Men,8,3,"Mulholland, Lloyd",GBR,30-34,00:58:48
2025 New York,HYROX PRO - Overall,Men,9,1,"Hinman, Eric",USA,40-44,00:59:19
2025 New York,HYROX PRO - Overall,Men,10,2,"Olivier, Gerrel",USA,35-39,00:59:25
2025 New York,HYROX PRO - Overall,Men,11,5,"Stevens, Mason",USA,25-29,00:59:46
2025 New York,HYROX PRO - Overall,Men,12,4,"Mouflard, Thomas",FRA,30-34,01:00:04
2025 New York,HYROX PRO - Overall,Men,13,6,"Key, Malik",USA,25-29,01:00:55
2025 New York,HYROX PRO - Overall,Men,14,5,"Ruhl, Chris",USA,30-34,01:01:34
2025 New York,HYROX PRO - Overall,Men,15,7,"Morsch, Jake",USA,25-29,01:01:41
2025 New York,HYROX PRO - Overall,Men,16,8,"Mazurek, Clay",USA,25-29,01:02:03
2025 New York,HYROX PRO - Overall,Men,17,9,"Nurse, Dylan",USA,25-29,01:02:21
2025 New York,HYROX PRO - Overall,Men,18,10,"Ash, Chris",AUS,25-29,01:02:36
2025 New York,HYROX PRO - Overall,Men,19,11,"Mueller, Cole",USA,25-29,01:02:37
2025 New York,HYROX PRO - Overall,Men,20,12,"Rubin, Justin",USA,25-29,01:02:51
2025 New York,HYROX PRO - Overall,Men,21,13,"Bruegmann, Jendrik",GER,25-29,01:03:30
2025 New York,HYROX PRO - Overall,Men,22,6,"Skogman, Calahan",USA,30-34,01:03:31
2025 New York,HYROX PRO - Overall,Men,23,7,"Armiento, Alex",USA,30-34,01:03:32
2025 New York,HYROX PRO - Overall,Men,24,3,"Hartman, Michael",USA,35-39,01:03:32
2025 New York,HYROX PRO - Overall,Men,25,14,"Vettel, Eric",USA,25-29,01:03:43
2025 New York,HYROX PRO - Overall,Men,26,2,"Ailam, Farid",FRA,40-44,01:03:47
2025 New York,HYROX PRO - Overall,Men,27,15,"Lucas, Patrick",GBR,25-29,01:04:07
2025 New York,HYROX PRO - Overall,Men,28,8,"Ceoffe, Mike",USA,30-34,01:04:11
2025 New York,HYROX PRO - Overall,Men,29,16,"Cournoyer, Sam",CAN,25-29,01:04:14
2025 New York,HYROX PRO - Overall,Men,30,9,"Griffin, Connor",USA,30-34,01:04:25
2025 New York,HYROX PRO - Overall,Men,31,4,"Harris, Christian",USA,35-39,01:04:40
2025 New York,HYROX PRO - Overall,Men,32,10,"Choi, Matthew",USA,30-34,01:04:52
2025 New York,HYROX PRO - Overall,Men,33,5,"Edgar, Peter",USA,35-39,01:05:15
2025 New York,HYROX PRO - Overall,Men,34,17,"Reasby, Champ",USA,25-29,01:05:19
2025 New York,HYROX PRO - Overall,Men,35,6,"Dahl, Nils",USA,35-39,01:05:54
2025 New York,HYROX PRO - Overall,Men,36,18,"Becker, Braden",USA,25-29,01:06:08
2025 New York,HYROX PRO - Overall,Men,37,19,"English, James",USA,25-29,01:06:10
2025 New York,HYROX PRO - Overall,Men,38,20,"Samuelsson, Eric",SWE,25-29,01:06:11
2025 New York,HYROX PRO - Overall,Men,39,11,"Dybus, Oliver",USA,30-34,01:06:12
2025 New York,HYROX PRO - Overall,Men,40,12,"Cummings, Jim",USA,30-34,01:06:16
2025 New York,HYROX PRO - Overall,Men,41,1,"Lynch, Joseph",USA,16-24,01:06:20
2025 New York,HYROX PRO - Overall,Men,42,13,"Steker, Benjamin",USA,30-34,01:06:26
2025 New York,HYROX PRO - Overall,Men,43,3,"Ailam, Farid",FRA,40-44,01:06:51
2025 New York,HYROX PRO - Overall,Men,44,14,"Sclafani, Gerard",USA,30-34,01:07:07
2025 New York,HYROX PRO - Overall,Men,45,21,"Carr, Jordan",USA,25-29,01:07:11
