Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 London Excel,HYROX PRO - Overall,Men,1,1,"Greer, Luke",ENG,25-29,00:54:38
2025 London Excel,HYROX PRO - Overall,Men,2,1,"Halliday, Graham",GBR,30-34,00:54:42
2025 London Excel,HYROX PRO - Overall,Men,3,2,"Osselaer, Louis",BEL,30-34,00:54:58
2025 London Excel,HYROX PRO - Overall,Men,4,3,"Aguayo, Emilio",ESP,30-34,00:54:58
2025 London Excel,HYROX PRO - Overall,Men,5,4,"Thompson, Harry",ENG,30-34,00:55:28
2025 London Excel,HYROX PRO - Overall,Men,6,5,"Cao, Alan",FRA,30-34,00:55:46
2025 London Excel,HYROX PRO - Overall,Men,7,6,"Lindsay, Ronan",IRL,30-34,00:55:58
2025 London Excel,HYROX PRO - Overall,Men,8,7,"Pratt, Jamie",GBR,30-34,00:56:18
2025 London Excel,HYROX PRO - Overall,Men,9,8,"Fricker, Oli",ENG,30-34,00:56:21
2025 London Excel,HYROX PRO - Overall,Men,10,1,"Voisin, Joffrey",FRA,40-44,00:56:22
2025 London Excel,HYROX PRO - Overall,Men,11,9,"Jouve, Olivier",FRA,30-34,00:57:07
2025 London Excel,HYROX PRO - Overall,Men,12,2,"Viciedo Gimeno, Roberto",ESP,25-29,00:57:13
2025 London Excel,HYROX PRO - Overall,Men,13,1,"Williams, Harvey",GBR,16-24,00:57:22
2025 London Excel,HYROX PRO - Overall,Men,14,10,"Martindale, George",GBR,30-34,00:57:36
2025 London Excel,HYROX PRO - Overall,Men,15,11,"Alici, Turker",TUR,30-34,00:57:44
2025 London Excel,HYROX PRO - Overall,Men,16,12,"Elfitouri, Sadiq",ENG,30-34,00:57:46
2025 London Excel,HYROX PRO - Overall,Men,17,3,"Travers, Aaron",IRL,25-29,00:57:51
2025 London Excel,HYROX PRO - Overall,Men,18,2,"ODonnell, Michael",GBR,16-24,00:57:54
2025 London Excel,HYROX PRO - Overall,Men,19,1,"Rees, Bodger",GBR,35-39,00:58:11
2025 London Excel,HYROX PRO - Overall,Men,20,2,"Tynan, Lee",GBR,35-39,00:58:22
2025 London Excel,HYROX PRO - Overall,Men,21,4,"Darthout, Valentin",FRA,25-29,00:58:26
2025 London Excel,HYROX PRO - Overall,Men,22,3,"Hladkyj, Jacques",GBR,16-24,00:58:40
2025 London Excel,HYROX PRO - Overall,Men,23,3,"McLaughlin, Sean",IRL,35-39,00:58:44
2025 London Excel,HYROX PRO - Overall,Men,24,13,"Uscroft-Mould, Danny",GBR,30-34,00:58:45
2025 London Excel,HYROX PRO - Overall,Men,25,14,"Woodward, Erik",NOR,30-34,00:58:47
2025 London Excel,HYROX PRO - Overall,Men,26,4,"Leader, Joseph",GBR,35-39,00:58:49
2025 London Excel,HYROX PRO - Overall,Men,27,15,"Sheppard, Ben",GBR,30-34,00:59:00
2025 London Excel,HYROX PRO - Overall,Men,28,16,"Owen, Jesse",GBR,30-34,00:59:05
2025 London Excel,HYROX PRO - Overall,Men,29,17,"Gassian, Alexandre",FRA,30-34,00:59:13
2025 London Excel,HYROX PRO - Overall,Men,30,4,"Okeeffe, Darragh",IRL,16-24,00:59:14
2025 London Excel,HYROX PRO - Overall,Men,31,5,"Wood, James",GBR,16-24,00:59:16
2025 London Excel,HYROX PRO - Overall,Men,32,5,"Patchitt, Joey",GBR,35-39,00:59:18
2025 London Excel,HYROX PRO - Overall,Men,33,18,"Gassian, Alexandre",FRA,30-34,00:59:19
2025 London Excel,HYROX PRO - Overall,Men,34,19,"Galloway, Evan",GBR,30-34,00:59:22
2025 London Excel,HYROX PRO - Overall,Men,35,2,"O'Brien, Paul",IRL,40-44,00:59:23
2025 London Excel,HYROX PRO - Overall,Men,36,5,"Mcmenemy, Jack",GBR,25-29,00:59:37
2025 London Excel,HYROX PRO - Overall,Men,37,20,"Crawford, Daniel",GBR,30-34,01:00:03
2025 London Excel,HYROX PRO - Overall,Men,38,21,"Sinclair, Adam",GBR,30-34,01:00:03
2025 London Excel,HYROX PRO - Overall,Men,39,6,"Wright, Ben",GBR,25-29,01:00:11
2025 London Excel,HYROX PRO - Overall,Men,40,6,"Parker, Lucas",GBR,16-24,01:00:15
2025 London Excel,HYROX PRO - Overall,Men,41,7,"Knuth, Nils",GER,16-24,01:00:18
2025 London Excel,HYROX PRO - Overall,Men,42,7,"Waymark, Jack",GBR,25-29,01:00:22
2025 London Excel,HYROX PRO - Overall,Men,43,8,"Roura, Joel",GBR,25-29,01:00:23
2025 London Excel,HYROX PRO - Overall,Men,44,22,"Yates, Kieran",GBR,30-34,01:00:26
2025 London Excel,HYROX PRO - Overall,Men,45,23,"Rutten, Tyler",GBR,30-34,01:00:32
2025 London Excel,HYROX PRO - Overall,Men,46,6,"Andrews, Thomas",GBR,35-39,01:00:33
