Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Las Vegas,HYROX PRO - Sunday,Men,1,1,"Driscoll, Jack",USA,25-29,00:56:16
2026 Las Vegas,HYROX PRO - Sunday,Men,2,1,"Kilgore, Greyson",USA,30-34,00:56:53
2026 Las Vegas,HYROX PRO - Sunday,Men,3,2,"Lozano Márquez, Aldo",MEX,25-29,01:00:05
2026 Las Vegas,HYROX PRO - Sunday,Men,4,2,"Smith, Chase",USA,30-34,01:01:53
2026 Las Vegas,HYROX PRO - Sunday,Men,5,3,"Puaud Canard, Clément",FRA,25-29,01:02:42
2026 Las Vegas,HYROX PRO - Sunday,Men,6,1,"Jagielo, Anthony",USA,35-39,01:02:48
2026 Las Vegas,HYROX PRO - Sunday,Men,7,1,"Perovich, Robert",CAN,16-24,01:03:31
2026 Las Vegas,HYROX PRO - Sunday,Men,8,2,"Warren, Jason",USA,35-39,01:03:56
2026 Las Vegas,HYROX PRO - Sunday,Men,9,4,"Jacobs, Wade",USA,25-29,01:03:57
2026 Las Vegas,HYROX PRO - Sunday,Men,10,3,"Voss, Hayden",USA,30-34,01:04:06
2026 Las Vegas,HYROX PRO - Sunday,Men,11,5,"Schilling, Sam",USA,25-29,01:04:36
2026 Las Vegas,HYROX PRO - Sunday,Men,12,3,"Neville, Mike",USA,35-39,01:04:43
2026 Las Vegas,HYROX PRO - Sunday,Men,13,6,"Reid, Kyle",USA,25-29,01:04:55
2026 Las Vegas,HYROX PRO - Sunday,Men,14,1,"Horton, Elijah",USA,40-44,01:05:05
2026 Las Vegas,HYROX PRO - Sunday,Men,15,4,"Ruhl, Chris",USA,30-34,01:05:18
2026 Las Vegas,HYROX PRO - Sunday,Men,16,7,"Mailliard, Luke",USA,25-29,01:05:34
2026 Las Vegas,HYROX PRO - Sunday,Men,17,8,"Mueller, Cole",USA,25-29,01:05:40
2026 Las Vegas,HYROX PRO - Sunday,Men,18,5,"Freeman, Brandon",CAN,30-34,01:06:07
2026 Las Vegas,HYROX PRO - Sunday,Men,19,6,"Joel, Patrick",USA,30-34,01:06:38
2026 Las Vegas,HYROX PRO - Sunday,Men,20,4,"Ketron, Grant",USA,35-39,01:06:40
2026 Las Vegas,HYROX PRO - Sunday,Men,21,9,"Trujano Acevedo, Jesús Daniel",MEX,25-29,01:06:52
2026 Las Vegas,HYROX PRO - Sunday,Men,22,7,"Ganelin, Paul",USA,30-34,01:06:55
2026 Las Vegas,HYROX PRO - Sunday,Men,23,5,"Baucco, AJ",USA,35-39,01:06:55
2026 Las Vegas,HYROX PRO - Sunday,Men,24,2,"Fitzgerald, Jeff",USA,16-24,01:07:02
2026 Las Vegas,HYROX PRO - Sunday,Men,25,10,"Auch, Hunter",USA,25-29,01:07:20
2026 Las Vegas,HYROX PRO - Sunday,Men,26,2,"Russell, Matt",USA,40-44,01:07:23
2026 Las Vegas,HYROX PRO - Sunday,Men,27,3,"Deep, Ethan",USA,16-24,01:08:16
2026 Las Vegas,HYROX PRO - Sunday,Men,28,8,"Eberle, Oscar",USA,30-34,01:08:24
2026 Las Vegas,HYROX PRO - Sunday,Men,29,4,"Asta, Joseph",USA,16-24,01:08:24
2026 Las Vegas,HYROX PRO - Sunday,Men,30,9,"Martinsky, Dave",USA,30-34,01:08:34
2026 Las Vegas,HYROX PRO - Sunday,Men,31,11,"Weller, Spencer",USA,25-29,01:08:35
2026 Las Vegas,HYROX PRO - Sunday,Men,32,3,"FUDGE, Chris",CAN,40-44,01:08:43
2026 Las Vegas,HYROX PRO - Sunday,Men,33,10,"Weitz, Connor",USA,30-34,01:08:44
2026 Las Vegas,HYROX PRO - Sunday,Men,34,11,"Moreira, Marcus",BRA,30-34,01:08:54
2026 Las Vegas,HYROX PRO - Sunday,Men,35,4,"Naud, Jean-Francois",CAN,40-44,01:09:33
